,Room,Item,Product ID
3701,images/room_scenes/ikea-enough-space-for-a-table__1364308412317-s4.jpg,images/table/802.175.24.jpg,802.175.24
3702,images/room_scenes/ikea-enough-space-for-a-table-1364308412290.jpg,images/table/802.175.24.jpg,802.175.24
3703,images/room_scenes/ikea-enough-space-for-a-table__1364308412317-s4.jpg,images/chair/101.150.67.jpg,101.150.67
3704,images/room_scenes/ikea-enough-space-for-a-table-1364308412290.jpg,images/chair/101.150.67.jpg,101.150.67
3705,images/room_scenes/ikea-enough-space-for-a-table__1364308412317-s4.jpg,images/101.696.92.jpg,101.696.92
3706,images/room_scenes/ikea-enough-space-for-a-table-1364308412290.jpg,images/101.696.92.jpg,101.696.92
3707,images/room_scenes/ikea-for-an-inviting-integrated-home-workspace__1364312032497-s4.jpg,images/chair/391.278.09.jpg,391.278.09
3708,images/room_scenes/ikea-for-an-inviting-integrated-home-workspace-1364312032467.jpg,images/chair/391.278.09.jpg,391.278.09
3709,images/room_scenes/ikea-for-an-inviting-integrated-home-workspace__1364312032497-s4.jpg,images/table/990.062.82.jpg,990.062.82
3710,images/room_scenes/ikea-for-an-inviting-integrated-home-workspace-1364312032467.jpg,images/table/990.062.82.jpg,990.062.82
3711,images/room_scenes/ikea-for-an-inviting-integrated-home-workspace__1364312032497-s4.jpg,images/003.146.56.jpg,003.146.56
3712,images/room_scenes/ikea-study-or-socialise-in-scandinavian-style__1364315947938-s4.jpg,images/003.146.56.jpg,003.146.56
3713,images/room_scenes/ikea-study-or-socialise-in-scandinavian-style-1364315947908.jpg,images/003.146.56.jpg,003.146.56
3714,images/room_scenes/ikea-for-an-inviting-integrated-home-workspace__1364312032497-s4.jpg,images/903.114.94.jpg,903.114.94
3715,images/room_scenes/ikea-looking-sharp-in-contemporary-colours__1364315999065-s4.jpg,images/903.114.94.jpg,903.114.94
3716,images/room_scenes/ikea-looking-sharp-in-contemporary-colours-1364315999036.jpg,images/903.114.94.jpg,903.114.94
3717,images/room_scenes/ikea-for-an-inviting-integrated-home-workspace__1364312032497-s4.jpg,images/sofa/799.019.69.jpg,799.019.69
3718,images/room_scenes/ikea-for-an-inviting-integrated-home-workspace-1364312032467.jpg,images/sofa/799.019.69.jpg,799.019.69
3719,images/room_scenes/ikea-a-leather-look-made-for-lounging__1364309444239-s4.jpg,images/302.865.67.jpg,302.865.67
3720,images/room_scenes/ikea-carefully-collected-artfully-displayed__1364309649206-s4.jpg,images/302.865.67.jpg,302.865.67
3721,images/room_scenes/ikea-for-an-inviting-integrated-home-workspace__1364312032497-s4.jpg,images/302.865.67.jpg,302.865.67
3722,images/room_scenes/ikea-get-a-bookcase-and-sideboard-in-one__1364308421882-s4.jpg,images/302.865.67.jpg,302.865.67
3723,images/room_scenes/ikea-lose-track-of-time-in-your-home-library__1364308504147-s4.jpg,images/302.865.67.jpg,302.865.67
3724,images/room_scenes/ikea-lose-track-of-time-in-your-home-library-1364308504118.jpg,images/302.865.67.jpg,302.865.67
3725,images/room_scenes/ikea-a-leather-look-made-for-lounging__1364309444239-s4.jpg,images/302.837.81.jpg,302.837.81
3726,images/room_scenes/ikea-for-an-inviting-integrated-home-workspace__1364312032497-s4.jpg,images/302.837.81.jpg,302.837.81
3727,images/room_scenes/ikea-lean-in-to-leather-for-a-natural-way-to-unwind__1364309326057-s4.jpg,images/302.837.81.jpg,302.837.81
3728,images/room_scenes/ikea-lose-track-of-time-in-your-home-library__1364308504147-s4.jpg,images/302.837.81.jpg,302.837.81
3729,images/room_scenes/ikea-lose-track-of-time-in-your-home-library-1364308504118.jpg,images/302.837.81.jpg,302.837.81
3730,images/room_scenes/ikea-a-neat-and-space-saving-desk-in-natural-bamboo__1364309611116-s4.jpg,images/401.980.23.jpg,401.980.23
3731,images/room_scenes/ikea-a-small-hallway-for-big-first-impressions__1364309607844-s4.jpg,images/401.980.23.jpg,401.980.23
3732,images/room_scenes/ikea-for-an-inviting-integrated-home-workspace__1364312032497-s4.jpg,images/401.980.23.jpg,401.980.23
3733,images/room_scenes/ikea-some-peace-and-calm-to-get-things-done__1364308443516-s4.jpg,images/401.980.23.jpg,401.980.23
3734,images/room_scenes/ikea-the-right-ingredients-to-keep-the-inspiration-flowing__1364308492242-s4.jpg,images/401.980.23.jpg,401.980.23
3735,images/room_scenes/ikea-work-from-home-in-perfect-harmony__1364319311386-s4.jpg,images/401.980.23.jpg,401.980.23
3736,images/room_scenes/ikea-work-from-home-in-perfect-harmony-1364319311357.jpg,images/401.980.23.jpg,401.980.23
3737,images/room_scenes/ikea-for-an-inviting-integrated-home-workspace__1364312032497-s4.jpg,images/202.920.07.jpg,202.920.07
3738,images/room_scenes/ikea-where-sleep-and-work-come-together-in-harmony__1364309610102-s4.jpg,images/202.920.07.jpg,202.920.07
3739,images/room_scenes/ikea-work-from-home-in-perfect-harmony__1364319311386-s4.jpg,images/202.920.07.jpg,202.920.07
3740,images/room_scenes/ikea-work-from-home-in-perfect-harmony-1364319311357.jpg,images/202.920.07.jpg,202.920.07
3741,images/room_scenes/ikea-for-an-inviting-integrated-home-workspace__1364312032497-s4.jpg,images/802.699.52.jpg,802.699.52
3742,images/room_scenes/ikea-for-an-inviting-integrated-home-workspace-1364312032467.jpg,images/802.699.52.jpg,802.699.52
3743,images/room_scenes/ikea-clean-and-contemporary-with-a-pop-of-pink__1364309680306-s4.jpg,images/502.589.50.jpg,502.589.50
3744,images/room_scenes/ikea-for-an-inviting-integrated-home-workspace__1364312032497-s4.jpg,images/502.589.50.jpg,502.589.50
3745,images/room_scenes/ikea-looking-sharp-in-contemporary-colours__1364315999065-s4.jpg,images/502.589.50.jpg,502.589.50
3746,images/room_scenes/ikea-the-vital-ingredient-in-your-scandi-cool-living-space__1364316016406-s4.jpg,images/502.589.50.jpg,502.589.50
3747,images/room_scenes/ikea-the-vital-ingredient-in-your-scandi-cool-living-space-1364309302668.jpg,images/502.589.50.jpg,502.589.50
3748,images/room_scenes/ikea-for-an-inviting-integrated-home-workspace__1364312032497-s4.jpg,images/902.797.24.jpg,902.797.24
3749,images/room_scenes/ikea-for-an-inviting-integrated-home-workspace__1364312032497-s4.jpg,images/302.829.46.jpg,302.829.46
3750,images/room_scenes/ikea-for-an-inviting-integrated-home-workspace__1364312032497-s4.jpg,images/plant_pot/002.134.88.jpg,002.134.88
3751,images/room_scenes/ikea-where-cool-calm-and-contemporary-meet__1364309609756-s4.jpg,images/plant_pot/002.134.88.jpg,002.134.88
3752,images/room_scenes/ikea-where-cool-calm-and-contemporary-meet-1364309609727.jpg,images/plant_pot/002.134.88.jpg,002.134.88
3753,images/room_scenes/ikea-for-small-scale-family-dinners__1364312032954-s4.jpg,images/table/202.753.38.jpg,202.753.38
3754,images/room_scenes/ikea-for-small-scale-family-dinners-1364312032925.jpg,images/table/202.753.38.jpg,202.753.38
3755,images/room_scenes/ikea-a-fresh-green-kitchen-for-fresh-green-cooking__1364316022551-s4.jpg,images/403.081.06.jpg,403.081.06
3756,images/room_scenes/ikea-for-small-scale-family-dinners__1364312032954-s4.jpg,images/403.081.06.jpg,403.081.06
3757,images/room_scenes/ikea-a-fresh-green-kitchen-for-fresh-green-cooking-1364308436388.jpg,images/403.081.06.jpg,403.081.06
3758,images/room_scenes/ikea-cook-and-dine-on-a-modern-kitchen-island__1364308390689-s4.jpg,images/602.054.33.jpg,602.054.33
3759,images/room_scenes/ikea-for-small-scale-family-dinners__1364312032954-s4.jpg,images/602.054.33.jpg,602.054.33
3760,images/room_scenes/ikea-cook-and-dine-on-a-modern-kitchen-island-1364308390660.jpg,images/602.054.33.jpg,602.054.33
3761,images/room_scenes/ikea-a-bright-kitchen-idea-with-custom-character__1364316015597-s4.jpg,images/202.222.60.jpg,202.222.60
3762,images/room_scenes/ikea-a-fresh-green-kitchen-for-fresh-green-cooking__1364316022551-s4.jpg,images/202.222.60.jpg,202.222.60
3763,images/room_scenes/ikea-create-a-bright-and-calm-reading-corner-in-birch-and-white__1364308423975-s4.jpg,images/202.222.60.jpg,202.222.60
3764,images/room_scenes/ikea-for-small-scale-family-dinners__1364312032954-s4.jpg,images/202.222.60.jpg,202.222.60
3765,images/room_scenes/ikea-the-vital-ingredient-in-your-scandi-cool-living-space__1364316016406-s4.jpg,images/202.222.60.jpg,202.222.60
3766,images/room_scenes/ikea-create-a-bright-and-calm-reading-corner-in-birch-and-white-1364308423946.jpg,images/202.222.60.jpg,202.222.60
3767,images/room_scenes/ikea-for-small-scale-family-dinners__1364312032954-s4.jpg,images/102.746.31.jpg,102.746.31
3768,images/room_scenes/ikea-for-small-scale-family-dinners-1364312032925.jpg,images/102.746.31.jpg,102.746.31
3769,images/room_scenes/ikea-a-small-kitchen-for-smart-chefs__1364316014026-s4.jpg,images/201.521.96.jpg,201.521.96
3770,images/room_scenes/ikea-all-in-one-kitchen-in-four-square-metres-__1364315998259-s4.jpg,images/201.521.96.jpg,201.521.96
3771,images/room_scenes/ikea-for-small-scale-family-dinners__1364312032954-s4.jpg,images/201.521.96.jpg,201.521.96
3772,images/room_scenes/ikea-all-in-one-kitchen-in-four-square-metres-1364316000685.jpg,images/201.521.96.jpg,201.521.96
3773,images/room_scenes/ikea-all-you-need-to-add-is-an-apple-pie-cooling-on-the-windowsill__1364308435274-s4.jpg,images/402.804.90.jpg,402.804.90
3774,images/room_scenes/ikea-for-small-scale-family-dinners__1364312032954-s4.jpg,images/402.804.90.jpg,402.804.90
3775,images/room_scenes/ikea-made-for-busy-exits-and-warm-welcomes__1364308446169-s4.jpg,images/402.804.90.jpg,402.804.90
3776,images/room_scenes/ikea-start-off-your-day-in-a-colourful-way__1364308441242-s4.jpg,images/402.804.90.jpg,402.804.90
3777,images/room_scenes/ikea-create-classic-drama-with-black-brown-and-oak__1364308464969-s4.jpg,images/302.020.92.jpg,302.020.92
3778,images/room_scenes/ikea-for-small-scale-family-dinners__1364312032954-s4.jpg,images/302.020.92.jpg,302.020.92
3779,images/room_scenes/ikea-for-small-scale-family-dinners__1364312032954-s4.jpg,images/601.392.35.jpg,601.392.35
3780,images/room_scenes/ikea-for-small-scale-family-dinners-1364312032925.jpg,images/601.392.35.jpg,601.392.35
3781,images/room_scenes/ikea-all-you-need-to-add-is-an-apple-pie-cooling-on-the-windowsill__1364308435274-s4.jpg,images/302.329.56.jpg,302.329.56
3782,images/room_scenes/ikea-for-small-scale-family-dinners__1364312032954-s4.jpg,images/302.329.56.jpg,302.329.56
3783,images/room_scenes/ikea-all-you-need-to-add-is-an-apple-pie-cooling-on-the-windowsill-1364308435247.jpg,images/302.329.56.jpg,302.329.56
3784,images/room_scenes/ikea-for-small-scale-family-dinners__1364312032954-s4.jpg,images/002.784.65.jpg,002.784.65
3785,images/room_scenes/ikea-for-small-scale-family-dinners-1364312032925.jpg,images/002.784.65.jpg,002.784.65
3786,images/room_scenes/ikea-for-small-scale-family-dinners__1364312032954-s4.jpg,images/102.783.56.jpg,102.783.56
3787,images/room_scenes/ikea-smart-and-sleek-down-to-the-last-centimetre-__1364315996797-s4.jpg,images/102.783.56.jpg,102.783.56
3788,images/room_scenes/ikea-bring-a-bold-graphic-touch-to-your-kitchen-__1364315998559-s4.jpg,images/table/702.943.39.jpg,702.943.39
3789,images/room_scenes/ikea-greet-the-morning-with-some-modern-scandinavian-design__1364308407420-s4.jpg,images/table/702.943.39.jpg,702.943.39
3790,images/room_scenes/ikea-the-vital-ingredient-in-your-scandi-cool-living-space__1364316016406-s4.jpg,images/table/702.943.39.jpg,702.943.39
3791,images/room_scenes/ikea-the-vital-ingredient-in-your-scandi-cool-living-space-1364309302668.jpg,images/table/702.943.39.jpg,702.943.39
3792,images/room_scenes/ikea-get-a-classic-look-with-brown-wood-and-glass-doors-__1364308464651-s4.jpg,images/chair/402.288.12.jpg,402.288.12
3793,images/room_scenes/ikea-greet-the-morning-with-some-modern-scandinavian-design__1364308407420-s4.jpg,images/chair/402.288.12.jpg,402.288.12
3794,images/room_scenes/ikea-kitchen-space-to-perfect-that-crusty-bread-recipe__1364308436805-s4.jpg,images/chair/402.288.12.jpg,402.288.12
3795,images/room_scenes/ikea-set-your-table-with-scandinavian-style__1364308408633-s4.jpg,images/chair/402.288.12.jpg,402.288.12
3796,images/room_scenes/ikea-kitchen-space-to-perfect-that-crusty-bread-recipe-1364308436778.jpg,images/chair/402.288.12.jpg,402.288.12
3797,images/room_scenes/ikea-a-bright-kitchen-idea-with-custom-character__1364316015597-s4.jpg,images/902.078.07.jpg,902.078.07
3798,images/room_scenes/ikea-greet-the-morning-with-some-modern-scandinavian-design__1364308407420-s4.jpg,images/902.078.07.jpg,902.078.07
3799,images/room_scenes/ikea-mix-grey-white-and-wood-for-a-free-personal-style__1364308465290-s4.jpg,images/902.078.07.jpg,902.078.07
3800,images/room_scenes/ikea-mix-grey-white-and-wood-for-a-free-personal-style-1364308465261.jpg,images/902.078.07.jpg,902.078.07
3801,images/room_scenes/ikea-greet-the-morning-with-some-modern-scandinavian-design__1364308407420-s4.jpg,images/502.348.03.jpg,502.348.03
3802,images/room_scenes/ikea-greet-the-morning-with-some-modern-scandinavian-design-1364308407395.jpg,images/502.348.03.jpg,502.348.03
3803,images/room_scenes/ikea-greet-the-morning-with-some-modern-scandinavian-design__1364308407420-s4.jpg,images/402.347.90.jpg,402.347.90
3804,images/room_scenes/ikea-greet-the-morning-with-some-modern-scandinavian-design-1364308407395.jpg,images/402.347.90.jpg,402.347.90
3805,images/room_scenes/ikea-greet-the-morning-with-some-modern-scandinavian-design__1364308407420-s4.jpg,images/201.375.73.jpg,201.375.73
3806,images/room_scenes/ikea-greet-the-morning-with-some-modern-scandinavian-design-1364308407395.jpg,images/201.375.73.jpg,201.375.73
3807,images/room_scenes/ikea-greet-the-morning-with-some-modern-scandinavian-design__1364308407420-s4.jpg,images/table/902.976.57.jpg,902.976.57
3808,images/room_scenes/ikea-round-up-your-friends-in-contemporary-scandinavian-style__1364308404294-s4.jpg,images/table/902.976.57.jpg,902.976.57
3809,images/room_scenes/ikea-smart-storage-made-to-suit-your-space__1364309395772-s4.jpg,images/table/902.976.57.jpg,902.976.57
3810,images/room_scenes/ikea-greet-the-morning-with-some-modern-scandinavian-design__1364308407420-s4.jpg,images/701.550.17.jpg,701.550.17
3811,images/room_scenes/ikea-smart-storage-made-to-suit-your-space__1364309395772-s4.jpg,images/701.550.17.jpg,701.550.17
3812,images/room_scenes/ikea-smart-storage-made-to-suit-your-space-1364309395743.jpg,images/701.550.17.jpg,701.550.17
3813,images/room_scenes/ikea-a-bright-kitchen-idea-with-custom-character__1364316015597-s4.jpg,images/table/190.117.77.jpg,190.117.77
3814,images/room_scenes/ikea-lots-of-room-to-dine-in__1364308411084-s4.jpg,images/table/190.117.77.jpg,190.117.77
3815,images/room_scenes/ikea-useful-storage-above-and-below-the-tv__1364319316728-s4.jpg,images/table/190.117.77.jpg,190.117.77
3816,images/room_scenes/ikea-useful-storage-above-and-below-the-tv-1364319317187.jpg,images/table/190.117.77.jpg,190.117.77
3817,images/room_scenes/ikea-find-your-minimalist-side-with-a-sleek-modern-kitchen__1364316016121-s4.jpg,images/chair/001.652.13.jpg,001.652.13
3818,images/room_scenes/ikea-immaculate-on-the-outside-organised-on-the-inside__1364316014251-s4.jpg,images/chair/001.652.13.jpg,001.652.13
3819,images/room_scenes/ikea-lots-of-room-to-dine-in__1364308411084-s4.jpg,images/chair/001.652.13.jpg,001.652.13
3820,images/room_scenes/ikea-immaculate-on-the-outside-organised-on-the-inside-1364309325221.jpg,images/chair/001.652.13.jpg,001.652.13
3821,images/room_scenes/ikea-a-small-hallway-for-big-first-impressions__1364309607844-s4.jpg,images/002.632.80.jpg,002.632.80
3822,images/room_scenes/ikea-calm-and-collected-small-space-entrance__1364309297343-s4.jpg,images/002.632.80.jpg,002.632.80
3823,images/room_scenes/ikea-hall-storage-to-accommodate-all-your-comings-and-goings__1364309642958-s4.jpg,images/002.632.80.jpg,002.632.80
3824,images/room_scenes/ikea-made-for-long-dinner-parties-and-quick-catch-ups__1364316015294-s4.jpg,images/002.632.80.jpg,002.632.80
3825,images/room_scenes/ikea-hall-storage-to-accommodate-all-your-comings-and-goings-1364309642929.jpg,images/002.632.80.jpg,002.632.80
3826,images/room_scenes/ikea-highlight-creativity-with-dark-contrasts__1364308496030-s4.jpg,images/002.422.78.jpg,002.422.78
3827,images/room_scenes/ikea-made-for-long-dinner-parties-and-quick-catch-ups__1364316015294-s4.jpg,images/002.422.78.jpg,002.422.78
3828,images/room_scenes/ikea-highlight-creativity-with-dark-contrasts-1364308496001.jpg,images/002.422.78.jpg,002.422.78
3829,images/room_scenes/ikea-made-for-long-dinner-parties-and-quick-catch-ups__1364316015294-s4.jpg,images/chair/590.335.55.jpg,590.335.55
3830,images/room_scenes/ikea-made-for-long-dinner-parties-and-quick-catch-ups-1364308408286.jpg,images/chair/590.335.55.jpg,590.335.55
3831,images/room_scenes/ikea-made-for-long-dinner-parties-and-quick-catch-ups__1364316015294-s4.jpg,images/902.621.39.jpg,902.621.39
3832,images/room_scenes/ikea-made-for-long-dinner-parties-and-quick-catch-ups-1364308408286.jpg,images/902.621.39.jpg,902.621.39
3833,images/room_scenes/ikea-a-creative-space-where-ideas-come-to-life__1364309313967-s4.jpg,images/102.398.88.jpg,102.398.88
3834,images/room_scenes/ikea-classic-comfort-in-every-detail__1364308470745-s4.jpg,images/102.398.88.jpg,102.398.88
3835,images/room_scenes/ikea-home-is-where-the-hallway-is__1364308435679-s4.jpg,images/102.398.88.jpg,102.398.88
3836,images/room_scenes/ikea-made-for-long-dinner-parties-and-quick-catch-ups__1364316015294-s4.jpg,images/102.398.88.jpg,102.398.88
3837,images/room_scenes/ikea-traditional-looks-meet-modern-versatility__1364308465624-s4.jpg,images/102.398.88.jpg,102.398.88
3838,images/room_scenes/ikea-tucked-away-on-display__1364319313963-s4.jpg,images/102.398.88.jpg,102.398.88
3839,images/room_scenes/ikea-work-from-home-in-perfect-harmony__1364319311386-s4.jpg,images/102.398.88.jpg,102.398.88
3840,images/room_scenes/ikea-meals-in-modern-comfort__1364308412564-s4.jpg,images/chair/202.013.33.jpg,202.013.33
3841,images/room_scenes/ikea-meals-in-modern-comfort-1364308412537.jpg,images/chair/202.013.33.jpg,202.013.33
3842,images/room_scenes/ikea-contrast-light-oak-with-dark-accents-for-a-modern-look__1364308457659-s4.jpg,images/table/701.162.62.jpg,701.162.62
3843,images/room_scenes/ikea-meals-in-modern-comfort__1364308412564-s4.jpg,images/table/701.162.62.jpg,701.162.62
3844,images/room_scenes/ikea-create-a-bright-and-calm-reading-corner-in-birch-and-white__1364308423975-s4.jpg,images/plant_pot/468.040.05.jpg,468.040.05
3845,images/room_scenes/ikea-meals-in-modern-comfort__1364308412564-s4.jpg,images/plant_pot/468.040.05.jpg,468.040.05
3846,images/room_scenes/ikea-create-a-bright-and-calm-reading-corner-in-birch-and-white-1364308423946.jpg,images/plant_pot/468.040.05.jpg,468.040.05
3847,images/room_scenes/ikea-mix-natural-pine-with-elegant-black__1364308379835-s4.jpg,images/table/302.868.45.jpg,302.868.45
3848,images/room_scenes/ikea-mix-natural-pine-with-elegant-black-1364308379806.jpg,images/table/302.868.45.jpg,302.868.45
3849,images/room_scenes/ikea-hall-storage-to-accommodate-all-your-comings-and-goings__1364309642958-s4.jpg,images/902.868.47.jpg,902.868.47
3850,images/room_scenes/ikea-mix-natural-pine-with-elegant-black__1364308379835-s4.jpg,images/902.868.47.jpg,902.868.47
3851,images/room_scenes/ikea-hall-storage-to-accommodate-all-your-comings-and-goings-1364309642929.jpg,images/902.868.47.jpg,902.868.47
3852,images/room_scenes/ikea-inspired-by-the-past-crafted-for-the-present__1364311951939-s4.jpg,images/chair/702.535.41.jpg,702.535.41
3853,images/room_scenes/ikea-mix-natural-pine-with-elegant-black__1364308379835-s4.jpg,images/chair/702.535.41.jpg,702.535.41
3854,images/room_scenes/ikea-inspired-by-the-past-crafted-for-the-present-1364311952255.jpg,images/chair/702.535.41.jpg,702.535.41
3855,images/room_scenes/ikea-a-clean-way-to-display-or-tidy-away.__1364309466684-s4.jpg,images/302.809.47.jpg,302.809.47
3856,images/room_scenes/ikea-mix-natural-pine-with-elegant-black__1364308379835-s4.jpg,images/302.809.47.jpg,302.809.47
3857,images/room_scenes/ikea-a-clean-way-to-display-or-tidy-away-1364309466655.jpg,images/302.809.47.jpg,302.809.47
3858,images/room_scenes/ikea-carefully-collected-artfully-displayed__1364309649206-s4.jpg,images/602.290.33.jpg,602.290.33
3859,images/room_scenes/ikea-mix-natural-pine-with-elegant-black__1364308379835-s4.jpg,images/602.290.33.jpg,602.290.33
3860,images/room_scenes/ikea-carefully-collected-artfully-displayed-1364309649177.jpg,images/602.290.33.jpg,602.290.33
3861,images/room_scenes/ikea-modern-kitchen-dining__1364308409816-s4.jpg,images/table/102.224.06.jpg,102.224.06
3862,images/room_scenes/ikea-modern-kitchen-dining-1364308409789.jpg,images/table/102.224.06.jpg,102.224.06
3863,images/room_scenes/ikea-modern-kitchen-dining__1364308409816-s4.jpg,images/202.493.30.jpg,202.493.30
3864,images/room_scenes/ikea-modern-kitchen-dining-1364308409789.jpg,images/202.493.30.jpg,202.493.30
3865,images/room_scenes/ikea-nordic-style-where-design-and-quality-meet__1364315947250-s4.jpg,images/chair/191.278.10.jpg,191.278.10
3866,images/room_scenes/ikea-standing-workstation-in-smooth-natural-wood__1364311989414-s4.jpg,images/chair/191.278.10.jpg,191.278.10
3867,images/room_scenes/ikea-standing-workstation-in-smooth-natural-wood-1364311989384.jpg,images/chair/191.278.10.jpg,191.278.10
3868,images/room_scenes/ikea-cook-together-in-classic-nordic-style__1364309677753-s4.jpg,images/table/002.908.15.jpg,002.908.15
3869,images/room_scenes/ikea-nordic-style-where-design-and-quality-meet__1364315947250-s4.jpg,images/table/002.908.15.jpg,002.908.15
3870,images/room_scenes/ikea-study-or-socialise-in-scandinavian-style__1364315947938-s4.jpg,images/table/002.908.15.jpg,002.908.15
3871,images/room_scenes/ikea-nordic-style-where-design-and-quality-meet__1364315947250-s4.jpg,images/202.684.65.jpg,202.684.65
3872,images/room_scenes/ikea-nordic-style-where-design-and-quality-meet-1364315947220.jpg,images/202.684.65.jpg,202.684.65
3873,images/room_scenes/ikea-a-clean-way-to-display-or-tidy-away.__1364309466684-s4.jpg,images/sofa/591.249.99.jpg,591.249.99
3874,images/room_scenes/ikea-nordic-style-where-design-and-quality-meet__1364315947250-s4.jpg,images/sofa/591.249.99.jpg,591.249.99
3875,images/room_scenes/ikea-smart-storage-made-to-suit-your-space__1364309395772-s4.jpg,images/sofa/591.249.99.jpg,591.249.99
3876,images/room_scenes/ikea-smart-storage-made-to-suit-your-space-1364309395743.jpg,images/sofa/591.249.99.jpg,591.249.99
3877,images/room_scenes/ikea-have-fun-with-flexible-stackable-storage-__1364315971483-s4.jpg,images/table/202.959.30.jpg,202.959.30
3878,images/room_scenes/ikea-nordic-style-where-design-and-quality-meet__1364315947250-s4.jpg,images/table/202.959.30.jpg,202.959.30
3879,images/room_scenes/ikea-nordic-style-where-design-and-quality-meet__1364315947250-s4.jpg,images/790.575.26.jpg,790.575.26
3880,images/room_scenes/ikea-nordic-style-where-design-and-quality-meet-1364315947220.jpg,images/790.575.26.jpg,790.575.26
3881,images/room_scenes/ikea-a-modern-home-for-your-shoes__1364309297021-s4.jpg,images/902.947.67.jpg,902.947.67
3882,images/room_scenes/ikea-bring-a-bold-graphic-touch-to-your-kitchen-__1364315998559-s4.jpg,images/902.947.67.jpg,902.947.67
3883,images/room_scenes/ikea-carefully-collected-artfully-displayed__1364309649206-s4.jpg,images/902.947.67.jpg,902.947.67
3884,images/room_scenes/ikea-nordic-style-where-design-and-quality-meet__1364315947250-s4.jpg,images/902.947.67.jpg,902.947.67
3885,images/room_scenes/ikea-make-a-statement-with-sleek-living-room-storage__1364308451970-s4.jpg,images/002.806.99.jpg,002.806.99
3886,images/room_scenes/ikea-nordic-style-where-design-and-quality-meet__1364315947250-s4.jpg,images/002.806.99.jpg,002.806.99
3887,images/room_scenes/ikea-make-a-statement-with-sleek-living-room-storage-1364308451943.jpg,images/002.806.99.jpg,002.806.99
3888,images/room_scenes/ikea-get-the-trend-artisan__1364321210884-s4.jpg,images/002.852.58.jpg,002.852.58
3889,images/room_scenes/ikea-nordic-style-where-design-and-quality-meet__1364315947250-s4.jpg,images/002.852.58.jpg,002.852.58
3890,images/room_scenes/ikea-treasures-and-trinkets-safely-displayed__1364315971016-s4.jpg,images/002.852.58.jpg,002.852.58
3891,images/room_scenes/ikea-treasures-and-trinkets-safely-displayed-1364315970987.jpg,images/002.852.58.jpg,002.852.58
3892,images/room_scenes/ikea-nordic-style-where-design-and-quality-meet__1364315947250-s4.jpg,images/301.969.44.jpg,301.969.44
3893,images/room_scenes/ikea-the-right-ingredients-to-keep-the-inspiration-flowing__1364308492242-s4.jpg,images/301.969.44.jpg,301.969.44
3894,images/room_scenes/ikea-the-right-ingredients-to-keep-the-inspiration-flowing-1364308492215.jpg,images/301.969.44.jpg,301.969.44
3895,images/room_scenes/ikea-nordic-style-where-design-and-quality-meet__1364315947250-s4.jpg,images/702.589.49.jpg,702.589.49
3896,images/room_scenes/ikea-nordic-style-where-design-and-quality-meet-1364315947220.jpg,images/702.589.49.jpg,702.589.49
3897,images/room_scenes/ikea-nordic-style-where-design-and-quality-meet__1364315947250-s4.jpg,images/502.856.42.jpg,502.856.42
3898,images/room_scenes/ikea-nordic-style-where-design-and-quality-meet-1364315947220.jpg,images/502.856.42.jpg,502.856.42
3899,images/room_scenes/ikea-nordic-style-where-design-and-quality-meet__1364315947250-s4.jpg,images/203.033.03.jpg,203.033.03
3900,images/room_scenes/ikea-nordic-style-where-design-and-quality-meet-1364315947220.jpg,images/203.033.03.jpg,203.033.03
3901,images/room_scenes/ikea-round-up-your-friends-in-contemporary-scandinavian-style__1364308404294-s4.jpg,images/chair/891.278.02.jpg,891.278.02
3902,images/room_scenes/ikea-round-up-your-friends-in-contemporary-scandinavian-style-1364308404271.jpg,images/chair/891.278.02.jpg,891.278.02
3903,images/room_scenes/ikea-round-up-your-friends-in-contemporary-scandinavian-style__1364308404294-s4.jpg,images/table/400.636.32.jpg,400.636.32
3904,images/room_scenes/ikea-soften-stainless-steel-with-pink-accents__1364308463433-s4.jpg,images/table/400.636.32.jpg,400.636.32
3905,images/room_scenes/ikea-soften-stainless-steel-with-pink-accents-1364308463404.jpg,images/table/400.636.32.jpg,400.636.32
3906,images/room_scenes/ikea-round-up-your-friends-in-contemporary-scandinavian-style__1364308404294-s4.jpg,images/403.034.39.jpg,403.034.39
3907,images/room_scenes/ikea-round-up-your-friends-in-contemporary-scandinavian-style-1364308404271.jpg,images/403.034.39.jpg,403.034.39
3908,images/room_scenes/ikea-round-up-your-friends-in-contemporary-scandinavian-style__1364308404294-s4.jpg,images/sofa/691.249.46.jpg,691.249.46
3909,images/room_scenes/ikea-round-up-your-friends-in-contemporary-scandinavian-style-1364308404271.jpg,images/sofa/691.249.46.jpg,691.249.46
3910,images/room_scenes/ikea-create-a-bright-and-calm-reading-corner-in-birch-and-white__1364308423975-s4.jpg,images/102.911.31.jpg,102.911.31
3911,images/room_scenes/ikea-round-up-your-friends-in-contemporary-scandinavian-style__1364308404294-s4.jpg,images/102.911.31.jpg,102.911.31
3912,images/room_scenes/ikea-create-a-bright-and-calm-reading-corner-in-birch-and-white-1364308423946.jpg,images/102.911.31.jpg,102.911.31
3913,images/room_scenes/ikea-round-up-your-friends-in-contemporary-scandinavian-style__1364308404294-s4.jpg,images/803.034.37.jpg,803.034.37
3914,images/room_scenes/ikea-round-up-your-friends-in-contemporary-scandinavian-style__1364308404294-s4.jpg,images/302.703.16.jpg,302.703.16
